	0	1
Earnings Date	2020-10-22 00:00:00	2020-10-26 00:00:00
Earnings Average	-5.82	-5.82
Earnings Low	-7.09	-7.09
Earnings High	-4.73	-4.73
Revenue Average	2825650000	2825650000
Revenue Low	2324000000	2324000000
Revenue High	3636000000	3636000000
