	0	1
Earnings Date	2020-10-21 00:00:00	2020-10-26 00:00:00
Earnings Average	0	0
Earnings Low	-0.28	-0.28
Earnings High	0.41	0.41
Revenue Average	1001260000	1001260000
Revenue Low	758000000	758000000
Revenue High	1332000000	1332000000
