Date	Firm	To Grade	From Grade	Action
2020-03-09 12:46:02	Wells Fargo	Equal-Weight		main
2020-03-12 12:34:22	BMO Capital	Market Perform	Outperform	down
2020-03-18 15:23:39	BMO Capital	Underperform	Market Perform	down
2020-03-30 11:18:24	RBC Capital	Sector Perform	Outperform	down
2020-03-31 08:12:27	Morgan Stanley	Equal-Weight		main
2020-04-07 12:22:20	Citigroup	Neutral	Buy	down
2020-04-14 12:18:41	Barclays	Equal-Weight		main
2020-04-29 16:34:54	SunTrust Robinson Humphrey	Hold		main
2020-05-04 14:32:09	UBS	Buy		main
2020-05-08 12:33:36	Morgan Stanley	Equal-Weight		main
2020-05-11 11:19:41	Raymond James	Outperform		main
2020-05-14 12:18:51	Barclays	Equal-Weight		main
2020-06-22 10:24:22	Barclays	Overweight	Equal-Weight	up
2020-06-23 12:23:30	Nomura Instinet	Buy		main
2020-07-14 11:04:28	Raymond James	Outperform		main
2020-07-22 14:58:45	Wells Fargo	Equal-Weight		main
2020-07-29 12:40:30	Morgan Stanley	Equal-Weight		main
2020-08-07 11:52:50	Raymond James	Outperform		main
2020-08-14 10:31:42	Jefferies	Buy	Hold	up
