	0	1
Earnings Date	2020-10-22 00:00:00	2020-10-26 00:00:00
Earnings Average	2.35	2.35
Earnings Low	2.24	2.24
Earnings High	2.66	2.66
Revenue Average	1540550000	1540550000
Revenue Low	1508000000	1508000000
Revenue High	1616250000	1616250000
