	0	1
Earnings Date	2020-11-03 00:00:00	2020-11-09 00:00:00
Earnings Average	0.8	0.8
Earnings Low	0.56	0.56
Earnings High	1.01	1.01
Revenue Average	3259390000	3259390000
Revenue Low	3016000000	3016000000
Revenue High	3608410000	3608410000
