Date	Open	High	Low	Close	Adj Close	Volume
2019-07-01	86.98999786376953	86.98999786376953	85.44000244140625	85.5	85.5	0
2019-07-01	85.52999877929688	85.91500091552734	85.01499938964844	85.01499938964844	85.01499938964844	92714
2019-07-01	85.04000091552734	85.11000061035156	84.62999725341797	84.87000274658203	84.87000274658203	138801
2019-07-01	84.87000274658203	84.91000366210938	84.19000244140625	84.36000061035156	84.36000061035156	125525
2019-07-01	84.37570190429688	84.73999786376953	84.2300033569336	84.3499984741211	84.3499984741211	129817
2019-07-01	84.3550033569336	84.38500213623047	84.04000091552734	84.28500366210938	84.28500366210938	171777
2019-07-01	84.28500366210938	84.56999969482422	84.12000274658203	84.12999725341797	84.12999725341797	227851
2019-07-01	84.15	84.15	84.15	84.15	84.15	0
2019-07-02	84.1500015258789	84.48999786376953	83.83499908447266	84.0436019897461	84.0436019897461	83947
2019-07-02	84.05500030517578	84.22000122070312	83.66000366210938	83.94999694824219	83.94999694824219	98419
2019-07-02	83.91000366210938	84.2699966430664	83.69999694824219	84.1449966430664	84.1449966430664	112349
2019-07-02	84.13990020751953	84.30000305175781	83.93000030517578	83.94999694824219	83.94999694824219	114007
2019-07-02	83.91999816894531	84.12999725341797	83.76000213623047	84.08999633789062	84.08999633789062	71823
2019-07-02	84.08000183105469	84.1500015258789	83.7699966430664	83.7699966430664	83.7699966430664	105290
2019-07-02	83.79000091552734	84.0999984741211	83.73999786376953	84.0999984741211	84.0999984741211	196842
2019-07-02	84.05	84.05	84.0096	84.0096	84.0096	0
2019-07-02	84.0096	84.0096	84.0096	84.0096	84.0096	0
2019-07-03	84.05999755859375	84.80000305175781	83.97000122070312	84.18000030517578	84.18000030517578	102985
2019-07-03	84.16999816894531	84.38999938964844	84.08999633789062	84.12000274658203	84.12000274658203	78448
2019-07-03	84.13999938964844	84.33999633789062	84.02999877929688	84.05999755859375	84.05999755859375	110413
2019-07-03	84.05999755859375	84.1500015258789	83.9000015258789	84.1500015258789	84.1500015258789	196007
2019-07-05	83.66000366210938	83.8499984741211	82.80999755859375	83.12000274658203	83.12000274658203	0
2019-07-05	82.95580291748047	83.75	82.87000274658203	83.55999755859375	83.55999755859375	232529
2019-07-05	83.54000091552734	83.54000091552734	82.02999877929688	82.03500366210938	82.03500366210938	130722
2019-07-05	82.02999877929688	82.1500015258789	81.87999725341797	82.05000305175781	82.05000305175781	148149
2019-07-05	82.05000305175781	82.08999633789062	81.69499969482422	81.73999786376953	81.73999786376953	83224
2019-07-05	81.74819946289062	81.88999938964844	81.66000366210938	81.69999694824219	81.69999694824219	120119
2019-07-05	81.72000122070312	82.19999694824219	81.66000366210938	81.95999908447266	81.95999908447266	170445
2019-07-05	82.0	82.3495	82.0	82.0	82.0	0
2019-07-08	81.2	81.2	81.2	81.2	81.2	0
2019-07-08	81.62999725341797	82.04000091552734	80.80999755859375	81.77999877929688	81.77999877929688	320774
2019-07-08	81.76000213623047	81.76000213623047	80.6500015258789	80.72000122070312	80.72000122070312	188119
2019-07-08	80.70999908447266	80.7750015258789	80.0	80.25	80.25	241651
2019-07-08	80.2300033569336	80.26000213623047	79.88050079345703	79.93000030517578	79.93000030517578	164745
2019-07-08	79.98999786376953	80.0	79.41000366210938	79.62000274658203	79.62000274658203	301657
2019-07-08	79.62999725341797	80.13159942626953	79.62000274658203	80.13159942626953	80.13159942626953	262306
2019-07-08	80.1500015258789	80.5250015258789	80.12010192871094	80.38999938964844	80.38999938964844	345340
2019-07-08	80.39	80.59	80.39	80.59	80.59	0
2019-07-08	80.39	80.39	80.39	80.39	80.39	0
2019-07-09	80.39	80.39	80.39	80.39	80.39	0
2019-07-09	80.33999633789062	81.21499633789062	80.06520080566406	81.02999877929688	81.02999877929688	236081
2019-07-09	81.02950286865234	82.08000183105469	80.96499633789062	81.7699966430664	81.7699966430664	302675
2019-07-09	81.7750015258789	82.0999984741211	81.68000030517578	82.05000305175781	82.05000305175781	116672
2019-07-09	82.01000213623047	82.0999984741211	81.77999877929688	81.95999908447266	81.95999908447266	124132
2019-07-09	81.96499633789062	82.5199966430664	81.96499633789062	82.37000274658203	82.37000274658203	210836
2019-07-09	82.37000274658203	82.79000091552734	82.32499694824219	82.70999908447266	82.70999908447266	264436
2019-07-09	82.70999908447266	83.0999984741211	82.70999908447266	83.05999755859375	83.05999755859375	396364
2019-07-09	83.13	83.13	82.2711	83.13	83.13	0
