Date	Open	High	Low	Close	Volume	Dividends	Stock Splits
1997-03-05	0.1333	0.1333	0.1333	0.1333	15000	0.0	0.0
1997-03-06	0.1333	0.1333	0.1333	0.1333	0	0.0	0.0
1997-03-07	0.1333	0.1333	0.1333	0.1333	0	0.0	0.0
1997-03-10	0.1444	0.1444	0.1444	0.1444	22500	0.0	0.0
1997-03-11	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-12	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-13	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-14	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-17	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-18	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-19	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-20	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-21	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-24	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-25	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-26	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-27	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-03-31	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-01	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-02	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-03	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-04	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-07	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-08	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-09	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-10	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-11	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-14	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-15	0.1444	0.1444	0.1444	0.1444	0	0.0	0.0
1997-04-16	0.1321	0.1321	0.1321	0.1321	15000	0.0	0.0
1997-04-17	0.1321	0.1321	0.1321	0.1321	0	0.0	0.0
1997-04-18	0.1321	0.1321	0.1321	0.1321	0	0.0	0.0
1997-04-21	0.1321	0.1321	0.1321	0.1321	0	0.0	0.0
1997-04-22	0.1321	0.1321	0.1321	0.1321	0	0.0	0.0
1997-04-23	0.1389	0.1389	0.1389	0.1389	7500	0.0	0.0
1997-04-24	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-04-25	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-04-28	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-04-29	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-04-30	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-05-01	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-05-02	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-05-05	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-05-06	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
1997-05-07	0.1389	0.1389	0.1389	0.1389	0	0.0	0.0
