	0	1
Earnings Date	2020-10-28 00:00:00	2020-11-02 00:00:00
Earnings Average	0.54	0.54
Earnings Low	0.49	0.49
Earnings High	0.7	0.7
Revenue Average	3832150000	3832150000
Revenue Low	3800000000	3800000000
Revenue High	3974100000	3974100000
