	0	1
Earnings Date	2020-10-27 00:00:00	2020-11-02 00:00:00
Earnings Average	0.35	0.35
Earnings Low	0.27	0.27
Earnings High	0.43	0.43
Revenue Average	833000000	833000000
Revenue Low	703100000	703100000
Revenue High	962200000	962200000
