	0	1
Earnings Date	2020-10-13 00:00:00	2020-10-19 00:00:00
Earnings Average	1.05	1.05
Earnings Low	0.92	0.92
Earnings High	1.11	1.11
Revenue Average	3016140000	3016140000
Revenue Low	2944000000	2944000000
Revenue High	3087580000	3087580000
