	0	1
Earnings Date	2020-10-15 00:00:00	2020-10-19 00:00:00
Earnings Average	1.48	1.48
Earnings Low	1.39	1.39
Earnings High	1.54	1.54
Revenue Average	7626420000	7626420000
Revenue Low	7514000000	7514000000
Revenue High	7716000000	7716000000
