	0	1
Earnings Date	2020-11-03 00:00:00	2020-11-09 00:00:00
Earnings Average	1.42	1.42
Earnings Low	1.4	1.4
Earnings High	1.54	1.54
Revenue Average	1264110000	1264110000
Revenue Low	1256000000	1256000000
Revenue High	1310000000	1310000000
