	0	1
Earnings Date	2020-10-30 00:00:00	2020-11-03 00:00:00
Earnings Average	-0.04	-0.04
Earnings Low	-0.48	-0.48
Earnings High	0.37	0.37
Revenue Average	47635000000	47635000000
Revenue Low	41034500000	41034500000
Revenue High	50718000000	50718000000
