Date	Firm	To Grade	From Grade	Action
2020-02-11 15:01:04	Wells Fargo	Overweight		main
2020-02-12 14:30:02	Morgan Stanley	Equal-Weight		main
2020-03-17 14:18:03	Oppenheimer	Outperform		main
2020-03-25 18:28:13	Morgan Stanley	Equal-Weight		main
2020-04-03 12:51:40	Oppenheimer	Outperform		main
2020-04-15 10:59:26	Rosenblatt	Buy		main
2020-04-21 12:39:58	Wells Fargo	Overweight		main
2020-04-23 15:56:31	Morgan Stanley	Equal-Weight		main
2020-05-07 10:45:55	Needham	Buy		main
2020-05-07 12:12:26	Deutsche Bank	Buy		main
2020-05-07 13:18:48	Raymond James	Strong Buy		reit
2020-05-07 14:10:01	Wells Fargo	Overweight		main
2020-05-07 14:32:21	Oppenheimer	Outperform		main
2020-05-07 15:43:41	B of A Securities	Buy		reit
2020-05-07 16:10:55	Baird	Outperform		main
2020-05-07 16:27:52	SunTrust Robinson Humphrey	Buy		main
2020-05-07 17:16:04	Jefferies	Buy		main
2020-06-09 12:09:11	Morgan Stanley	Equal-Weight		main
2020-07-22 12:28:48	Morgan Stanley	Equal-Weight		main
2020-07-27 11:18:11	Rosenblatt	Buy		main
2020-08-04 08:53:59	KeyBanc	Overweight		main
2020-08-04 10:03:53	Needham	Buy		main
2020-08-04 11:13:46	Rosenblatt	Buy		main
2020-08-04 11:26:56	Raymond James	Strong Buy		main
2020-08-04 13:58:31	Deutsche Bank	Buy		main
2020-08-04 15:35:17	Jefferies	Buy		main
