	0	1
Earnings Date	2020-10-21 00:00:00	2020-10-26 00:00:00
Earnings Average	5.19	5.19
Earnings Low	5.13	5.13
Earnings High	5.48	5.48
Revenue Average	3107720000	3107720000
Revenue Low	3090000000	3090000000
Revenue High	3175000000	3175000000
