	0	1
Earnings Date	2020-10-20 00:00:00	2020-10-26 00:00:00
Earnings Average	0.43	0.43
Earnings Low	0.1	0.1
Earnings High	0.72	0.72
Revenue Average	1214710000	1214710000
Revenue Low	1140560000	1140560000
Revenue High	1292000000	1292000000
