	0	1
Earnings Date	2020-11-09 00:00:00	2020-11-13 00:00:00
Earnings Average	-0.07	-0.07
Earnings Low	-0.09	-0.09
Earnings High	-0.06	-0.06
Revenue Average	618500000	618500000
Revenue Low	616000000	616000000
Revenue High	621000000	621000000
