	0	1
Earnings Date	2020-11-06 00:00:00	2020-11-10 00:00:00
Earnings Average	1.82	1.82
Earnings Low	1.7	1.7
Earnings High	1.93	1.93
Revenue Average	6979220000	6979220000
Revenue Low	6708490000	6708490000
Revenue High	7067900000	7067900000
