	0	1
Earnings Date	2020-08-05 00:00:00	2020-08-10 00:00:00
Earnings Average	4.53	4.53
Earnings Low	3.98	3.98
Earnings High	5.1	5.1
Revenue Average	2662610000	2662610000
Revenue Low	2547850000	2547850000
Revenue High	2790310000	2790310000
