Date	Firm	To Grade	From Grade	Action
2012-04-05 06:48:00	Bank oferica	Neutral		init
2012-05-21 11:45:00	Wedbush	Outperform		main
2012-05-24 05:55:00	Bank oferica	Buy		up
2012-05-24 07:25:00	Wedbush	Outperform		main
2012-06-21 05:53:00	Credit Suisse	Neutral	Outperform	down
2012-11-09 07:24:00	Topeka	Buy		init
2012-12-14 08:06:12	Stifel Nicolaus	Buy		main
2012-12-20 10:33:22	Topeka	Buy		main
2013-01-04 08:27:12	Imperial Capital	In-Line		init
2013-02-28 06:07:32	Bank of America	Neutral	Buy	down
2013-05-23 16:23:33	DA Davidson			main
2013-05-28 09:02:07	Imperial Capital	In-Line		main
2013-10-02 08:58:38	CRT Capital	Fair Value	Buy	down
2013-10-10 06:40:32	Jefferies	Hold		init
2014-01-21 16:00:00	Topeka	Buy		init
2014-02-18 16:00:00	KeyBanc	Buy	Hold	up
2014-02-19 08:00:00	Canaccord Genuity		Buy	init
2014-05-22 20:36:36	Canaccord Genuity	Buy		main
2014-08-28 09:00:00	Canaccord Genuity	Buy		main
2015-07-14 08:51:05	CL King	Buy		init
2015-08-27 07:23:35	Canaccord Genuity	Buy		main
2015-08-27 07:25:54	Jefferies	Hold		main
2016-02-29 13:00:23	Credit Suisse	Neutral		main
2016-08-18 10:36:02	Canaccord Genuity	Buy		main
2016-08-25 15:11:35	Credit Suisse	Neutral		main
2016-08-26 06:16:41	KeyBanc	Sector Weight	Overweight	down
2016-08-30 07:30:11	Bank of America	Neutral	Buy	down
2016-12-15 12:46:26	Credit Suisse	Outperform	Neutral	up
2017-08-17 12:15:23	Deutsche Bank	Hold	Buy	down
2017-08-25 17:29:48	Canaccord Genuity	Buy		main
2017-08-29 12:55:19	Credit Suisse	Outperform		main
2017-08-29 16:21:02	Bank of America	Buy	Neutral	up
2017-10-24 12:05:23	Canaccord Genuity	Buy		main
2018-01-08 18:16:11	Jefferies	Buy	Hold	up
2018-03-01 13:56:42	Credit Suisse	Outperform	Outperform	main
2018-03-01 16:34:48	Canaccord Genuity	Buy	Buy	main
2018-06-29 11:51:38	Canaccord Genuity	Buy	Buy	main
2018-08-21 11:28:29	SunTrust Robinson Humphrey	Buy	Buy	main
2018-08-29 11:30:11	Canaccord Genuity	Buy	Buy	main
2018-08-30 16:38:10	UBS	Neutral	Neutral	main
2019-04-30 12:17:10	UBS	Neutral	Neutral	main
2019-05-23 11:16:37	Baird	Outperform	Neutral	up
2019-05-30 13:46:59	Canaccord Genuity	Buy		main
2019-08-13 12:36:33	Baird	Outperform		main
2019-08-29 12:13:31	Credit Suisse	Outperform		main
2019-08-29 12:18:32	Canaccord Genuity	Buy		main
2019-08-29 12:56:03	SunTrust Robinson Humphrey	Buy		main
2019-09-03 10:29:42	UBS	Sell	Neutral	down
2019-12-18 13:11:09	UBS	Sell		main
2019-12-18 14:44:50	SunTrust Robinson Humphrey	Buy		main
2019-12-18 17:07:35	Canaccord Genuity	Buy		main
2020-02-27 17:02:46	Credit Suisse	Outperform		main
2020-02-28 12:31:00	UBS	Neutral	Sell	up
2020-03-31 17:06:58	Jefferies	Hold	Buy	down
2020-04-06 19:52:01	Baird	Outperform		main
2020-04-16 19:03:45	SunTrust Robinson Humphrey	Buy		main
2020-04-17 16:05:03	UBS	Neutral		main
2020-05-18 10:57:05	Canaccord Genuity	Hold	Buy	down
2020-05-28 11:28:49	SunTrust Robinson Humphrey	Hold	Buy	down
2020-05-28 11:48:59	Canaccord Genuity	Hold		main
2020-08-27 14:58:36	UBS	Neutral		main
