	0	1
Earnings Date	2020-11-03 00:00:00	2020-11-09 00:00:00
Earnings Average	0.75	0.75
Earnings Low	0.34	0.34
Earnings High	1.22	1.22
Revenue Average	2450910000	2450910000
Revenue Low	2146060000	2146060000
Revenue High	2630710000	2630710000
