	0	1
Earnings Date	2020-11-03 00:00:00	2020-11-09 00:00:00
Earnings Average	-0.12	-0.12
Earnings Low	-0.27	-0.27
Earnings High	0.06	0.06
Revenue Average	1010770000	1010770000
Revenue Low	721600000	721600000
Revenue High	1151200000	1151200000
