Date	Firm	To Grade	From Grade	Action
2019-05-08 12:59:37	Stifel Nicolaus	Buy		main
2019-06-11 10:49:55	Susquehanna	Positive	Neutral	up
2019-07-02 12:42:59	Stifel Nicolaus	Buy		main
2019-08-08 11:41:26	Wedbush	Outperform	Neutral	up
2019-08-08 11:43:11	Atlantic Equities	Neutral	Underweight	up
2019-08-08 11:48:37	Canaccord Genuity	Buy		main
2019-08-08 12:22:26	JP Morgan	Overweight		main
2019-08-08 12:57:38	Credit Suisse	Outperform		main
2019-08-26 10:22:23	Guggenheim	Buy	Neutral	up
2019-09-05 12:14:56	Citigroup	Buy		main
2019-09-16 10:48:23	HSBC	Buy	Hold	up
2019-10-21 13:33:07	Wolfe Research	Peer Perform	Underperform	up
2019-10-31 11:19:52	Goldman Sachs	Buy	Neutral	up
2019-10-31 11:54:44	UBS	Buy		main
2019-10-31 12:35:06	DA Davidson	Buy		main
2019-10-31 12:55:57	Stifel Nicolaus	Buy		main
2019-10-31 13:47:28	Barclays	Equal-Weight		main
2019-11-25 14:13:05	Loop Capital	Buy	Hold	up
2020-01-17 13:14:54	UBS	Buy		main
2020-02-10 12:01:26	Northcoast Research	Buy	Neutral	up
2020-02-12 11:43:54	Wells Fargo	Overweight		main
2020-02-12 11:45:19	RBC Capital	Outperform		main
2020-02-12 12:20:08	Stifel	Buy		main
2020-02-12 12:46:15	SunTrust Robinson Humphrey	Buy		main
2020-02-12 13:37:53	Goldman Sachs	Buy		main
2020-02-12 14:28:06	Morgan Stanley	Equal-Weight		main
2020-03-02 14:13:41	Benchmark	Hold	Sell	up
2020-03-18 16:38:20	JP Morgan	Overweight		main
2020-03-20 10:56:44	KeyBanc	Overweight		main
2020-03-25 19:06:38	Morgan Stanley	Equal-Weight		main
2020-04-21 14:44:38	UBS	Buy		main
2020-04-27 15:46:43	Raymond James	Outperform		main
2020-04-28 13:51:45	Needham	Buy		main
2020-05-04 12:35:17	Credit Suisse	Outperform		main
2020-05-04 17:37:17	CFRA	Hold		main
2020-05-07 10:15:11	Piper Sandler	Neutral	Overweight	down
2020-05-07 12:47:13	Morgan Stanley	Equal-Weight		main
2020-05-07 12:50:02	MKM Partners	Neutral		main
2020-05-07 14:45:09	RBC Capital	Outperform		main
2020-05-07 16:12:40	UBS	Buy		main
2020-05-07 17:20:32	Jefferies	Buy		main
2020-05-11 09:22:13	Stifel	Hold	Buy	down
2020-06-03 13:07:30	DA Davidson	Buy		main
2020-06-03 14:16:46	Wedbush	Outperform		main
2020-07-14 11:28:44	Northcoast Research	Neutral	Buy	down
2020-07-28 12:04:48	Morgan Stanley	Equal-Weight		main
2020-08-05 13:10:51	Deutsche Bank	Buy		main
2020-08-10 12:37:47	Credit Suisse	Outperform		main
2020-08-10 13:08:10	Jefferies	Buy		main
2020-08-13 12:18:24	Wedbush	Outperform		main
2020-08-13 12:19:57	Morgan Stanley	Equal-Weight		main
2020-08-13 12:27:50	Stifel	Hold		main
2020-08-13 13:49:39	BTIG	Buy		main
2020-08-26 11:24:47	Citigroup	Buy		main
2020-09-25 16:36:19	JP Morgan	Overweight		main
