	0	1
Earnings Date	2020-10-28 00:00:00	2020-11-02 00:00:00
Earnings Average	0.38	0.38
Earnings Low	0.35	0.35
Earnings High	0.4	0.4
Revenue Average	346890000	346890000
Revenue Low	334100000	334100000
Revenue High	365220000	365220000
