	0	1
Earnings Date	2020-10-27 00:00:00	2020-11-02 00:00:00
Earnings Average	1.36	1.36
Earnings Low	0.91	0.91
Earnings High	1.6	1.6
Revenue Average	3372790000	3372790000
Revenue Low	3202000000	3202000000
Revenue High	3625550000	3625550000
