	0	1
Earnings Date	2020-10-26 00:00:00	2020-10-30 00:00:00
Earnings Average	0.16	0.16
Earnings Low	0.01	0.01
Earnings High	0.24	0.24
Revenue Average	1158400000	1158400000
Revenue Low	1135300000	1135300000
Revenue High	1175900000	1175900000
