	0	1
Earnings Date	2020-11-24 00:00:00	2020-11-30 00:00:00
Earnings Average	0.52	0.52
Earnings Low	0.51	0.51
Earnings High	0.54	0.54
Revenue Average	14628100000	14628100000
Revenue Low	14229000000	14229000000
Revenue High	15028000000	15028000000
