Date	Firm	To Grade	From Grade	Action
2012-02-09 07:30:00	Goldman Sachs	Neutral		main
2012-04-30 08:03:00	Citigroup	Neutral		main
2012-08-09 08:38:00	Compass Point	Neutral		main
2012-08-09 10:19:00	Goldman Sachs	Neutral		main
2012-08-09 13:55:00	Barclays	Equal-Weight		main
2012-11-09 05:57:00	Citigroup	Buy	Neutral	up
2012-11-09 06:41:00	Compass Point	Neutral		main
2012-11-09 13:54:00	Barclays	Equal-Weight		main
2012-11-19 10:32:00	Evercore Partners	Overweight		init
2012-11-28 07:19:00	Compass Point	Neutral		main
2013-01-10 06:51:42	Citigroup	Buy		main
2013-01-11 10:03:36	JP Morgan	Neutral	Overweight	down
2013-02-08 06:51:48	Compass Point	Neutral		main
2013-02-08 12:10:31	Barclays	Equal-Weight		main
2013-06-18 16:41:47	Morgan Stanley	Equal-Weight		init
2013-08-02 08:06:51	Barclays	Overweight	Equal-Weight	up
2014-01-21 08:00:00	Barclays	Overweight		main
2014-02-21 08:00:00	Jefferies	Buy		init
2014-04-24 01:01:00	Citigroup	Buy		main
2014-05-02 03:35:25	Raymond James	Outperform		main
2014-07-16 10:30:00	PiperJaffray	Neutral		init
2014-08-01 20:41:17	Barclays	Overweight		main
2014-08-04 20:21:39	Jefferies	Buy		main
2014-10-16 07:42:15	Morgan Stanley	Overweight	Equal-Weight	up
2014-10-31 09:00:00	Citigroup	Buy		main
2014-11-03 09:00:00	Jefferies	Buy		main
2014-11-12 09:00:00	Jefferies	Buy		main
2014-11-26 04:29:39	Morgan Stanley	Overweight		main
2014-12-05 00:00:00	Deutsche Bank	Buy		init
2015-01-15 09:00:00	JP Morgan	Neutral		main
2015-01-16 09:00:00	Citigroup	Buy		main
2015-01-20 09:00:00	Deutsche Bank	Buy		main
2015-02-06 09:00:00	Citigroup	Buy		main
2015-03-20 16:39:19	Oppenheimer	Market Perform		init
2015-04-06 09:00:00	JP Morgan	Neutral		main
2015-04-27 09:00:00	Citigroup	Buy		main
2015-05-01 09:00:00	Barclays	Overweight		main
2015-05-13 09:18:53	Monness Crespi Hardt	Buy		init
2015-06-16 06:56:23	Topeka	Hold		init
2015-08-06 07:28:35	Susquehanna	Positive	Neutral	up
2015-08-14 06:38:44	JP Morgan	Neutral		main
2015-09-11 15:12:13	Deutsche Bank	Buy		main
2015-09-14 00:00:00	Keefe Bruyette & Woods	Outperform		init
2015-09-30 08:16:27	Evercore ISI Group	Hold	Buy	down
2015-11-02 12:12:08	Susquehanna	Positive		main
2015-12-10 16:22:55	Credit Suisse	Neutral		init
2016-01-05 09:50:17	Barclays	Overweight		main
2016-01-14 11:37:42	Deutsche Bank	Buy		main
2016-01-19 13:01:01	Barclays	Overweight		main
2016-01-25 03:34:37	Jefferies	Buy		main
2016-01-27 12:07:10	Credit Suisse	Neutral		main
2016-02-03 03:53:12	Keefe Bruyette & Woods	Outperform		main
2016-03-18 05:31:11	Evercore ISI Group	Buy	Hold	up
2016-04-15 06:45:38	Compass Point	Neutral		init
2016-04-15 07:54:47	Compass Point	Neutral		init
2016-06-24 06:58:08	SunTrust Robinson Humphrey	Buy		init
2016-07-12 05:57:15	JP Morgan	Overweight	Neutral	up
2016-08-05 07:38:47	Oppenheimer	Outperform	Perform	up
2016-08-05 09:05:05	Barclays	Overweight		main
2016-08-05 10:03:18	Deutsche Bank	Buy		main
2016-08-05 11:08:14	JP Morgan	Overweight		main
2016-08-08 09:50:35	Keefe Bruyette & Woods	Outperform		main
