	Holder	Shares	Date Reported	% Out	Value
0	Vanguard Group, Inc. (The)	81335982	2020-09-29	0.0944	2239179584
1	Blackrock Inc.	77652133	2020-09-29	0.0901	2137763221
2	Price (T.Rowe) Associates Inc	68847863	2020-09-29	0.0799	1895381668
3	State Street Corporation	37887215	2020-09-29	0.044000000000000004	1043035028
4	Hotchkis & Wiley Capital Management, LLC	33816590	2020-09-29	0.0393	930970722
5	Harris Associates L.P.	31354106	2020-09-29	0.0364	863178538
6	Capital Research Global Investors	24914813	2020-09-29	0.028900000000000002	685904801
7	Invesco Ltd.	23601846	2020-09-29	0.0274	649758820
8	Macquarie Group Limited	20992414	2020-09-29	0.024399999999999998	577921157
9	Diamond Hill Capital Management Inc	19827786	2020-09-29	0.023	545858948
