Date	Firm	To Grade	From Grade	Action
2015-11-15 13:13:39	Bank of America	Buy		init
2015-11-16 05:37:40	Exane BNP Paribas	Underperform		init
2015-11-16 05:39:11	JP Morgan	Neutral		init
2015-11-16 05:51:10	UBS	Buy		init
2015-11-16 05:51:27	Evercore ISI Group	Sell		init
2015-11-16 08:16:35	Mediobanca Securities	Outperform		init
2015-12-07 05:03:05	Morgan Stanley	Overweight		init
2016-01-20 07:08:13	Citigroup	Neutral		init
2016-02-18 08:28:35	Banca Akros	Buy		init
2016-04-19 04:44:15	JP Morgan	Neutral		main
2016-08-08 06:39:25	UBS	Buy		main
2016-08-17 04:05:40	Morgan Stanley	Overweight		main
2016-10-12 09:31:41	UBS	Buy		main
2016-11-08 13:04:06	Evercore ISI Group	Hold	Sell	up
2017-08-03 17:22:15	UBS	Buy		main
2017-09-07 12:13:11	Morgan Stanley	Underweight	Overweight	down
2018-02-14 12:45:12	Morgan Stanley	Underweight	Underweight	main
2018-05-04 13:58:59	Credit Suisse	Outperform	Outperform	main
2018-05-22 13:46:52	Morgan Stanley	Underweight	Underweight	main
2018-08-02 11:47:29	Morgan Stanley	Equal-Weight	Underweight	up
2018-08-29 10:24:46	HSBC	Buy	Hold	up
2018-09-20 13:07:42	Credit Suisse	Outperform	Outperform	main
2018-10-02 11:18:59	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-10-10 10:48:32	Societe Generale	Hold	Sell	up
2018-10-11 10:57:02	Jefferies	Hold	Buy	down
2018-10-11 13:22:55	Morgan Stanley	Equal-Weight	Equal-Weight	main
2019-01-15 11:30:24	Bernstein	Market Perform	Underperform	up
2019-05-09 11:12:25	Morgan Stanley	Overweight	Equal-Weight	up
2019-06-20 11:35:45	Credit Suisse	Outperform		main
2019-07-03 13:10:54	UBS	Buy		main
2019-07-18 13:15:14	Bank of America	Buy		main
2019-08-05 10:39:45	Societe Generale	Buy	Hold	up
2019-08-07 12:27:03	Morgan Stanley	Overweight		main
2019-08-14 10:29:15	Goldman Sachs	Buy	Neutral	up
2019-11-05 12:38:33	Credit Suisse	Outperform		main
2019-11-05 12:45:26	JP Morgan	Neutral		main
2019-11-07 14:28:22	Morgan Stanley	Overweight		main
2020-02-06 15:06:44	Morgan Stanley	Overweight		main
2020-03-11 10:43:40	HSBC	Buy	Hold	up
2020-03-24 15:03:21	Morgan Stanley	Overweight		main
2020-03-26 16:50:17	Morgan Stanley	Overweight		main
2020-03-31 15:04:53	Morgan Stanley	Overweight		main
2020-04-16 15:00:03	UBS	Buy		main
2020-04-27 12:41:33	Morgan Stanley	Overweight		main
2020-04-28 09:25:46	Jefferies	Underperform	Hold	down
2020-05-05 12:45:10	Credit Suisse	Outperform		main
2020-05-05 13:50:34	JP Morgan	Neutral		main
2020-05-05 14:41:08	UBS	Buy		main
2020-05-06 12:49:17	Morgan Stanley	Overweight		main
2020-08-12 12:35:55	Morgan Stanley	Overweight		main
