	0	1
Earnings Date	2018-01-31 00:00:00	2018-02-05 00:00:00
Earnings Average	1	1
Earnings Low	0.85	0.85
Earnings High	1.28	1.28
Revenue Average	1102780000	1102780000
Revenue Low	1059120000	1059120000
Revenue High	1134600000	1134600000
