	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-02 00:00:00
Earnings Average	1.08	1.08
Earnings Low	1.02	1.02
Earnings High	1.14	1.14
Revenue Average	1960560000	1960560000
Revenue Low	1935030000	1935030000
Revenue High	1995000000	1995000000
