Date	Firm	To Grade	From Grade	Action
2019-05-13 18:01:38	Stifel	Buy	Hold	up
2019-05-14 10:36:03	Raymond James	Outperform	Market Perform	up
2019-05-14 12:07:13	Morgan Stanley	Underweight		main
2019-05-14 12:07:21	Berenberg	Buy	Hold	up
2019-08-20 12:19:09	Morgan Stanley	Equal-Weight	Underweight	up
2019-08-22 10:21:09	RBC Capital	Outperform	Sector Perform	up
2019-08-22 11:22:09	Raymond James	Outperform		main
2019-11-13 12:20:48	Raymond James	Outperform		main
2019-11-13 14:56:54	RBC Capital	Outperform		main
2020-05-14 10:12:01	Stifel	Hold	Buy	down
2020-08-13 12:23:33	Morgan Stanley	Equal-Weight		main
2020-08-13 12:25:43	Stifel	Hold		main
