Date	Firm	To Grade	From Grade	Action
2019-05-07	Bernstein	Outperform		init
2019-05-20	Consumer Edge	Equal-Weight		init
2019-05-28	Jefferies	Hold		init
2019-05-28	JP Morgan	Overweight		init
2019-05-28	Credit Suisse	Neutral		init
2019-05-28	William Blair	Market Perform		init
2019-05-28	JP Morgan	Overweight		init
2019-05-28	Bank of America	Neutral		init
2019-05-28	Goldman Sachs	Neutral		init
2019-06-11	JP Morgan	Neutral	Overweight	down
2019-06-12	Bernstein	Market Perform	Outperform	down
2019-08-02	Bank of America	Neutral		reit
2019-08-20	JP Morgan	Overweight	Neutral	up
2019-09-06	DA Davidson	Underperform		init
2019-09-19	Barclays	Overweight		init
2019-09-23	Exane BNP Paribas	Underperform		init
2019-10-14	Wells Fargo	Market Perform		init
2019-10-29	Wells Fargo	Market Perform		main
2019-10-29	DA Davidson	Underperform		main
2019-10-29	Credit Suisse	Neutral		main
2019-11-05	Bernstein	Outperform	Market Perform	up
2019-11-08	UBS	Neutral		init
2019-11-14	Berenberg	Buy		init
2019-11-15	Berenberg	Buy		init
2019-12-03	Oppenheimer	Perform		init
2020-01-08	Bernstein	Outperform		main
2020-01-15	Bernstein	Market Perform	Outperform	down
2020-01-17	Credit Suisse	Neutral		main
2020-01-28	JP Morgan	Neutral	Overweight	down
2020-02-12	Piper Sandler	Neutral		init
2020-02-28	UBS	Neutral		main
2020-02-28	Jefferies	Hold		main
2020-03-04	Argus Research	Buy		init
2020-03-11	JP Morgan	Neutral		main
2020-03-19	B of A Securities	Underperform	Neutral	down
2020-03-26	Goldman Sachs	Sell	Neutral	down
2020-03-31	Barclays	Overweight		main
2020-04-02	Piper Sandler	Neutral		main
2020-04-08	Credit Suisse	Neutral		main
2020-04-27	UBS	Sell	Neutral	down
2020-05-01	Wells Fargo	Underweight	Equal-Weight	down
2020-05-06	B of A Securities	Underperform		reit
2020-05-06	UBS	Sell		main
2020-05-06	DA Davidson	Neutral		main
2020-05-06	JP Morgan	Neutral		main
2020-05-19	BTIG	Buy		init
2020-06-17	Credit Suisse	Neutral		main
2020-06-29	Barclays	Underweight	Overweight	down
2020-07-09	UBS	Sell		main
2020-07-09	Bernstein	Market Perform		main
2020-07-10	Citigroup	Sell		init
2020-07-28	Canaccord Genuity	Hold		init
2020-08-05	UBS	Sell		main
2020-08-31	Citigroup	Neutral	Sell	up
2020-09-03	Baird	Outperform		init
2020-09-18	JP Morgan	Underweight	Neutral	down
2020-10-06	Piper Sandler	Neutral		main
2020-10-13	Bernstein	Underperform	Market Perform	down
2020-11-10	UBS	Neutral	Sell	up
2020-11-10	Piper Sandler	Overweight	Neutral	up
2020-11-10	Canaccord Genuity	Hold		main
2020-11-10	CFRA	Sell		main
2021-01-06	Piper Sandler	Neutral	Overweight	down
2021-01-20	BTIG	Neutral	Buy	down
