Date	Firm	To Grade	From Grade	Action
2012-02-17 06:11:00	Oxen Group	Hold		init
2012-04-10 06:18:00	Guggenheim	Neutral		main
2012-04-25 06:09:00	Jefferies	Buy		main
2012-05-23 10:45:00	UBS	Buy		main
2012-06-29 05:53:00	Credit Suisse	Neutral		main
2012-06-29 10:05:00	UBS	Buy		main
2012-07-16 11:46:00	UBS	Buy		main
2012-07-18 05:48:00	JP Morgan	Overweight		init
2012-07-26 13:35:00	Barclays	Overweight		main
2012-10-31 08:35:00	Goldman Sachs	Buy		main
2012-10-31 10:07:00	Craig-Hallum	Buy	Hold	up
2012-10-31 12:24:00	Barclays	Overweight		main
2012-10-31 13:45:00	UBS	Buy		main
2012-11-20 10:06:00	Standpoint Research	Hold	Buy	down
2013-01-10 11:12:56	Citigroup	Buy		main
2013-01-10 11:22:23	Jefferies	Buy		main
2013-01-11 08:55:00	Goldman Sachs	Conviction Buy	Buy	up
2013-01-11 10:37:54	JP Morgan	Overweight		main
2013-01-23 07:17:50	Deutsche Bank	Hold	Buy	down
2013-01-25 08:29:41	Barclays	Equal-Weight	Overweight	down
2013-01-28 08:27:14	Buckingham Research	Underperform	Neutral	down
2013-01-30 07:50:12	Craig-Hallum	Hold	Buy	down
2013-03-08 15:23:03	Tigress Financial	Buy		init
2013-05-16 08:18:59	Craig-Hallum	Buy	Hold	up
2013-06-04 06:27:40	Jefferies	Buy		main
2013-07-25 07:00:00	RBC Capital	Sector Perform	Outperform	down
2013-07-25 08:38:38	Barclays	Equal-Weight		main
2013-07-25 09:21:21	UBS	Buy		main
2013-09-12 08:05:15	Morgan Stanley	Overweight		main
2013-10-25 07:31:09	CLSA	Outperform	Underperform	up
2013-11-25 13:29:49	UBS	Buy		main
2013-12-02 09:01:06	Morgan Stanley	Overweight		main
2013-12-19 06:44:11	Morgan Stanley	Overweight		main
2013-12-19 06:46:36	Deutsche Bank	Hold		main
2013-12-19 06:51:04	Bank of America	Buy		main
2013-12-19 08:57:27	Citigroup	Buy		main
2013-12-19 16:00:00	Craig-Hallum	Hold	Buy	down
2014-01-13 08:30:00	ISI Group	Strong Buy		init
2014-01-29 10:52:06	Deutsche Bank	Hold		main
2014-02-06 07:00:00	Argus Capital	Hold	Buy	down
2014-04-02 07:20:58	Nomura	Neutral		init
2014-04-09 06:54:41	Morgan Stanley	Overweight		main
2014-04-11 07:24:59	Deutsche Bank	Buy	Hold	up
2014-04-28 08:00:00	Craig-Hallum	Buy	Hold	up
2014-07-14 19:25:09	Barclays	Equal-Weight		main
2014-07-16 22:14:47	UBS	Buy		main
2014-07-22 20:01:34	Citigroup	Buy		main
2014-07-25 00:14:52	Deutsche Bank	Buy		main
2014-08-12 17:37:56	Stifel Nicolaus	Buy	Hold	up
2014-08-13 09:00:03	Stifel Nicolaus	Buy	Hold	up
2014-08-13 16:00:00	Credit Suisse	Neutral		init
2014-09-08 05:56:48	Morgan Stanley	Underweight	Overweight	down
2014-09-22 09:00:00	JP Morgan	Overweight		main
2014-09-30 07:42:35	Craig-Hallum	Hold	Buy	down
