Date	Firm	To Grade	From Grade	Action
2012-02-15 13:25:00	UBS	Neutral		main
2012-02-29 06:57:00	Jefferies	Hold		main
2012-04-30 12:04:00	UBS	Neutral		main
2012-05-02 10:50:00	UBS	Neutral		main
2012-05-03 06:37:00	Jefferies	Hold		main
2012-07-11 07:08:00	Bernstein	Market Perform	Outperform	down
2012-08-01 11:11:00	UBS	Neutral		main
2012-08-07 16:52:00	Bank of America	Underperform		main
2012-08-08 06:18:00	Jefferies	Hold		main
2012-08-08 11:57:00	UBS	Neutral		main
2012-11-07 07:07:00	Jefferies	Hold		main
2012-11-07 12:07:00	Barclays	Equal-Weight		main
2012-11-07 13:47:00	UBS	Neutral		main
2013-02-19 12:45:43	UBS	Neutral		main
2013-02-20 08:02:31	Jefferies	Hold		main
2013-02-20 13:35:42	Barclays	Equal-Weight		main
2013-02-21 08:55:34	Janney Capital	Neutral	Buy	down
2013-03-18 08:04:33	KeyBanc	Buy	Hold	up
2013-05-01 10:17:51	UBS	Neutral		main
2013-05-16 16:24:04	Bank of America	Underperform		main
2013-10-10 11:26:40	Janney Capital	Buy	Neutral	up
2013-11-14 09:03:39	Bank of America	Buy	Underperform	up
2014-05-07 06:28:08	Credit Suisse	Outperform	Neutral	up
2014-05-27 07:52:52	Goldman Sachs	Buy	Neutral	up
2014-06-24 06:26:47	Morgan Stanley	Equal-Weight		init
2014-11-04 00:00:00	Morgan Stanley	Equal-Weight		main
2014-11-05 09:00:00	KeyBanc	Buy		main
2014-11-17 10:25:29	Goldman Sachs	Neutral	Buy	down
2014-12-16 00:00:00	BB&T Capital	Buy	Hold	up
2015-02-05 08:15:40	BB&T Capital	Hold	Buy	down
2015-02-25 09:00:00	Jefferies	Hold		main
2015-04-30 06:38:39	Jefferies	Buy	Hold	up
2015-06-25 06:04:00	Telsey Advisory Group	Outperform	Market Perform	up
2015-12-08 07:22:27	KeyBanc	Sector Weight	Overweight	down
2016-02-24 11:36:36	Deutsche Bank	Hold		main
2016-03-07 07:42:09	Credit Suisse	Outperform		main
2016-05-11 06:13:33	Jefferies	Sell		down
2016-05-11 06:47:41	UBS	Sell		down
2016-05-11 08:13:54	Telsey Advisory Group	Market Perform		down
2016-08-04 12:29:15	UBS	Sell		main
2017-08-10 17:43:54	Deutsche Bank	Hold		main
2017-10-30 17:17:19	JP Morgan	Underweight	Neutral	down
2018-05-05 14:00:37	B. Riley FBR	Buy	Neutral	up
2019-05-09 11:59:33	Bank of America	Underperform	Buy	down
