Date	Firm	To Grade	From Grade	Action
2018-08-01 10:22:01	Jefferies	Buy	Hold	up
2018-08-10 10:14:59	RBC Capital	Outperform	Sector Perform	up
2018-08-10 11:16:10	Canaccord Genuity	Buy	Buy	main
2018-10-02 12:53:21	Nomura	Neutral	Reduce	up
2019-02-22 14:50:22	Bank of America	Buy	Neutral	up
2019-08-09 11:40:54	Nomura	Neutral		main
2019-10-22 10:12:36	Nomura	Buy	Neutral	up
2020-01-10 11:56:53	Jefferies	Hold	Buy	down
2020-02-21 13:07:33	RBC Capital	Outperform		reit
2020-02-21 14:40:05	Deutsche Bank	Buy		main
2020-05-08 13:07:33	RBC Capital	Outperform		main
2020-07-20 09:07:57	Jefferies	Buy	Hold	up
2020-07-31 16:36:40	B of A Securities	Neutral	Buy	down
