	0	1
Earnings Date	2020-10-26 00:00:00	2020-10-30 00:00:00
Earnings Average	0.44	0.44
Earnings Low	0.14	0.14
Earnings High	0.72	0.72
Revenue Average	18351800000	18351800000
Revenue Low	17548000000	17548000000
Revenue High	19166000000	19166000000
