	0	1
Earnings Date	2020-10-20 00:00:00	2020-10-26 00:00:00
Earnings Average	6.08	6.08
Earnings Low	5.85	5.85
Earnings High	6.46	6.46
Revenue Average	16104300000	16104300000
Revenue Low	15787000000	15787000000
Revenue High	16459000000	16459000000
