	0	1
Earnings Date	2020-11-23 00:00:00	2020-11-27 00:00:00
Earnings Average	-0.55	-0.55
Earnings Low	-0.7	-0.7
Earnings High	-0.45	-0.45
Revenue Average	304670000	304670000
Revenue Low	283270000	283270000
Revenue High	333900000	333900000
