	0	1
Earnings Date	2020-11-05 00:00:00	2020-11-09 00:00:00
Earnings Average	0.68	0.68
Earnings Low	0.36	0.36
Earnings High	1.75	1.75
Revenue Average	3504980000	3504980000
Revenue Low	3026610000	3026610000
Revenue High	4375450000	4375450000
