	0	1
Earnings Date	2020-12-15 00:00:00	2020-12-21 00:00:00
Earnings Average	2.16	2.16
Earnings Low	1.83	1.83
Earnings High	2.46	2.46
Revenue Average	1752230000	1752230000
Revenue Low	1715100000	1715100000
Revenue High	1792700000	1792700000
