Date	Firm	To Grade	From Grade	Action
2012-09-07 16:05:00	Bank of America	Buy		main
2012-09-11 05:44:00	McNicoll Lewis Vlak	Hold		init
2013-01-16 08:31:51	Stifel Nicolaus	Buy		main
2014-05-20 06:18:02	Goldman Sachs	Neutral		init
2014-11-05 09:00:00	FBR Capital	Outperform		main
2014-11-06 09:00:00	Keefe Bruyette & Woods	Outperform		main
2015-04-15 09:00:00	Keefe Bruyette & Woods	Outperform		main
2015-04-23 06:34:47	Goldman Sachs	Buy		init
2015-11-16 10:16:46	RBC Capital	Outperform		main
2016-02-29 13:21:08	Keefe Bruyette & Woods	Outperform		main
2016-03-02 07:13:22	FBR Capital	Market Perform	Outperform	down
2016-10-05 18:17:36	Wedbush	Outperform		init
2017-01-04 14:33:31	Keefe Bruyette & Woods	Market Perform	Outperform	down
2018-01-05 14:22:00	JMP Securities	Market Outperform	Market Perform	up
2018-03-06 12:39:15	Wedbush	Outperform		main
2018-05-05 14:00:36	B. Riley FBR	Neutral	Buy	down
2018-05-05 14:00:39	B. Riley FBR	Buy		main
2020-03-11 11:13:50	B. Riley FBR	Buy		main
2020-05-12 11:44:00	B. Riley FBR	Buy		main
