	0	1
Earnings Date	2020-10-22 00:00:00	2020-10-26 00:00:00
Earnings Average	0.99	0.99
Earnings Low	0.72	0.72
Earnings High	1.17	1.17
Revenue Average	699030000	699030000
Revenue Low	616610000	616610000
Revenue High	733000000	733000000
