	0	1
Earnings Date	2020-10-27 00:00:00	2020-11-02 00:00:00
Earnings Average	0.87	0.87
Earnings Low	0.84	0.84
Earnings High	0.9	0.9
Revenue Average	1395750000	1395750000
Revenue Low	1347600000	1347600000
Revenue High	1443900000	1443900000
