Date	Firm	To Grade	From Grade	Action
2014-06-09 06:15:14	Goldman Sachs	Neutral		init
2014-06-09 06:15:16	Credit Suisse	Neutral		init
2014-06-09 09:02:20	Morgan Stanley	Equal-Weight		init
2014-08-06 21:20:37	Canaccord Genuity	Buy		main
2014-08-06 21:28:24	Credit Suisse	Neutral		main
2014-10-31 09:00:00	Credit Suisse	Neutral		main
2014-12-18 00:00:00	JMP Securities	Outperform		init
2015-02-12 09:00:00	Canaccord Genuity	Buy		main
2015-03-24 08:18:29	Credit Suisse	Neutral		init
2015-04-08 07:25:25	Bank of America	Buy		init
2015-09-10 03:12:43	Morgan Stanley	Overweight	Equal-Weight	up
2015-09-11 06:14:28	Credit Suisse	Outperform	Neutral	up
2015-09-21 08:22:17	Craig-Hallum	Buy		init
2015-12-09 09:47:17	Pacific Crest	Overweight		main
2015-12-11 07:05:10	Goldman Sachs	Buy		init
2016-02-17 08:02:27	Canaccord Genuity	Buy		main
2016-03-28 05:56:12	Summit Research Partners	Buy		init
2016-04-19 06:37:35	Goldman Sachs	Buy		main
2016-05-04 04:31:28	Morgan Stanley	Overweight		main
2016-06-01 04:47:31	PiperJaffray	Overweight		init
2016-07-14 12:56:41	Morgan Stanley	Overweight		main
2016-07-19 06:46:13	Stifel Nicolaus	Hold		init
2016-08-03 09:09:10	UBS	Buy		main
2017-10-23 14:36:42	Morgan Stanley	Overweight		main
2017-11-02 20:08:09	Morgan Stanley	Overweight		main
2017-11-02 20:16:57	Canaccord Genuity	Buy		main
2018-02-07 12:44:12	Stephens & Co.	Equal-Weight	Underweight	up
2018-02-07 13:39:47	KeyBanc	Overweight	Overweight	main
2018-02-07 14:03:13	Bank of America	Buy	Buy	main
2018-02-07 14:39:11	Morgan Stanley	Overweight	Overweight	main
2018-02-07 15:16:17	Stifel Nicolaus	Hold	Hold	main
2018-03-13 13:41:31	KeyBanc	Overweight	Overweight	main
2018-05-02 11:54:53	Stifel Nicolaus	Hold	Hold	main
2018-05-02 14:30:19	Morgan Stanley	Overweight	Overweight	main
2018-06-27 11:19:43	Morgan Stanley	Overweight	Overweight	main
2018-07-23 12:17:54	Bank of America	Buy	Buy	main
2018-07-27 15:58:58	Morgan Stanley	Overweight	Overweight	main
2018-08-01 11:30:46	KeyBanc	Overweight	Overweight	main
2018-08-01 11:52:10	Stifel Nicolaus	Hold	Hold	main
2018-08-01 12:19:24	Morgan Stanley	Overweight	Overweight	main
2018-09-11 10:54:51	Stifel Nicolaus	Hold	Hold	main
2018-09-18 11:48:59	Morgan Stanley	Overweight	Overweight	main
2018-10-23 12:22:44	Morgan Stanley	Overweight	Overweight	main
2018-10-31 13:48:02	Deutsche Bank	Buy	Buy	main
2019-03-29 12:01:07	Deutsche Bank	Buy	Buy	main
2019-05-01 13:37:07	JMP Securities	Market Outperform	Market Outperform	main
2019-05-01 14:22:47	Canaccord Genuity	Buy	Buy	main
2019-05-01 15:01:40	Wells Fargo	Outperform	Outperform	main
2019-05-01 15:04:19	Wedbush	Outperform	Outperform	main
2019-05-01 15:12:42	Stifel Nicolaus	Hold	Hold	main
2019-05-01 16:24:34	Morgan Stanley	Overweight		main
2019-10-15 12:09:54	RBC Capital	Outperform		main
2019-10-16 11:33:09	Wedbush	Outperform		main
2019-10-16 13:08:11	Bank of America	Buy		reit
2019-10-30 12:25:45	UBS	Buy		main
2019-10-30 13:33:33	Stifel Nicolaus	Hold		main
2019-10-30 14:13:24	Wells Fargo	Outperform		main
2020-01-17 12:05:57	Oppenheimer	Outperform	Perform	up
2020-01-21 13:29:05	RBC Capital	Outperform		main
2020-01-24 13:28:49	Wedbush	Outperform		main
2020-02-07 12:04:45	Cowen & Co.	Outperform		reit
2020-02-07 13:16:33	Wedbush	Outperform		main
2020-02-07 14:11:40	Wells Fargo	Overweight		main
2020-02-07 16:13:13	Canaccord Genuity	Buy		main
2020-03-05 13:42:34	Canaccord Genuity	Buy		main
2020-03-05 15:12:38	Oppenheimer	Outperform		main
2020-03-17 14:22:15	Oppenheimer	Outperform		main
2020-03-25 19:09:56	Morgan Stanley	Overweight		main
2020-03-31 10:35:10	Piper Sandler	Overweight		main
2020-04-15 13:31:02	B of A Securities	Buy		reit
2020-04-22 12:03:45	Wedbush	Neutral	Outperform	down
2020-04-22 12:12:23	RBC Capital	Outperform		main
2020-04-28 11:28:35	Evercore ISI Group	In-Line	Outperform	down
2020-05-01 09:45:19	Piper Sandler	Neutral	Overweight	down
2020-05-01 12:57:27	Stifel	Hold		main
2020-05-01 12:57:47	Oppenheimer	Outperform		main
2020-05-01 13:11:00	UBS	Neutral		main
2020-05-01 13:21:19	RBC Capital	Outperform		main
2020-07-21 12:01:35	RBC Capital	Outperform		main
2020-07-22 12:38:37	Morgan Stanley	Overweight		main
2020-07-31 09:04:53	Piper Sandler	Neutral		main
2020-07-31 13:46:49	Morgan Stanley	Overweight		main
2020-07-31 16:33:24	UBS	Neutral		main
2020-09-01 08:49:22	Piper Sandler	Overweight	Neutral	up
