	0	1
Earnings Date	2020-10-29 00:00:00	2020-11-05 00:00:00
Earnings Average	7.25	7.25
Earnings Low	4.62	4.62
Earnings High	11.96	11.96
Revenue Average	92429400000	92429400000
Revenue Low	90073000000	90073000000
Revenue High	95007700000	95007700000
