Date	Firm	To Grade	From Grade	Action
2018-06-25 12:07:01	BMO Capital	Outperform	Outperform	main
2018-08-02 11:21:07	Morgan Stanley	Overweight	Overweight	main
2018-08-02 14:46:27	Bank of America	Buy	Buy	main
2018-08-02 14:53:45	Jefferies	Buy	Buy	main
2018-09-05 11:24:19	Morgan Stanley	Overweight	Overweight	main
2018-11-08 14:29:10	Credit Suisse	Outperform	Outperform	main
2018-11-08 14:56:01	RBC Capital	Sector Perform	Sector Perform	main
2018-11-08 16:37:47	Jefferies	Buy	Buy	main
2018-11-08 17:31:17	Morgan Stanley	Overweight	Overweight	main
2018-12-20 12:53:00	JP Morgan	Overweight	Neutral	up
2019-01-11 11:43:35	Cowen & Co.	Outperform	Market Perform	up
2019-02-07 12:49:19	Citigroup	Buy	Buy	main
2019-04-17 14:28:56	Barclays	Overweight	Overweight	main
2019-05-02 11:24:49	Citigroup	Buy	Buy	main
2019-07-12 13:24:39	Morgan Stanley	Overweight		main
2019-08-01 12:34:05	UBS	Neutral		main
2019-08-01 13:21:31	Piper Jaffray	Overweight		main
2019-08-01 13:39:36	JP Morgan	Overweight		main
2019-08-12 10:37:44	Cantor Fitzgerald	Overweight	Neutral	up
2019-08-23 12:45:16	Morgan Stanley	Overweight		main
2019-09-26 12:45:48	Morgan Stanley	Overweight		main
2019-09-30 11:20:50	BMO Capital	Market Perform	Outperform	down
2019-11-07 12:35:31	Citigroup	Buy		main
2019-11-12 12:31:19	UBS	Neutral		main
2019-11-18 13:22:27	Morgan Stanley	Overweight		main
2019-11-18 14:46:16	SunTrust Robinson Humphrey	Hold		main
2019-12-06 15:23:38	Barclays	Overweight		main
2019-12-11 12:16:41	Wells Fargo	Overweight		main
2019-12-18 14:45:33	SunTrust Robinson Humphrey	Hold		main
2019-12-20 14:34:30	JP Morgan	Overweight		main
2020-01-03 12:00:20	Goldman Sachs	Buy		main
2020-01-03 13:32:36	JP Morgan	Overweight		main
2020-01-08 15:46:59	Credit Suisse	Outperform		main
2020-01-23 12:54:45	UBS	Neutral		main
2020-02-05 18:09:45	Cantor Fitzgerald	Overweight		reit
2020-02-06 12:44:51	Mizuho	Buy		main
2020-02-06 14:11:22	Deutsche Bank	Buy		main
2020-02-06 15:10:04	Morgan Stanley	Overweight		main
2020-02-18 14:20:04	Deutsche Bank	Hold		main
2020-03-27 19:04:13	Morgan Stanley	Overweight		main
