Date	Firm	To Grade	From Grade	Action
2019-07-01 11:37:23	Goldman Sachs	Sell	Neutral	down
2019-09-06 13:54:29	Wells Fargo	Market Perform		main
2019-09-06 14:28:12	Bank of America	Buy		reit
2019-09-06 14:51:39	JP Morgan	Overweight		main
2019-12-06 13:49:31	Credit Suisse	Neutral		main
2019-12-06 14:19:49	Baird	Outperform		reit
2019-12-06 15:35:36	Bank of America	Buy		main
2020-02-28 13:31:25	Morgan Stanley	Equal-Weight		main
2020-03-03 14:00:26	Baird	Outperform		main
2020-03-05 11:21:22	Piper Sandler	Neutral		main
2020-03-05 13:02:49	Stephens & Co.	Equal-Weight	Overweight	down
2020-03-05 13:11:16	Rosenblatt	Neutral		main
2020-03-05 13:50:05	Stifel	Hold		main
2020-03-05 14:14:55	Credit Suisse	Neutral		main
2020-03-05 14:28:19	Wells Fargo	Equal-Weight		main
2020-03-05 14:47:32	JP Morgan	Overweight		main
2020-03-25 19:09:43	Morgan Stanley	Equal-Weight		main
2020-04-02 18:01:48	RBC Capital	Sector Perform		main
2020-04-06 09:00:32	Credit Suisse	Underperform	Neutral	down
2020-05-04 13:13:24	Piper Sandler	Neutral		main
2020-06-01 11:09:33	Rosenblatt	Neutral		main
2020-06-03 10:18:18	Needham	Buy		main
2020-06-03 10:24:02	RBC Capital	Outperform	Sector Perform	up
2020-06-03 10:27:03	DA Davidson	Buy	Neutral	up
2020-06-03 11:04:37	Rosenblatt	Neutral		main
2020-06-03 12:53:14	Baird	Outperform		main
2020-06-03 13:51:41	Stifel	Hold		main
2020-06-03 13:57:50	Citigroup	Neutral		main
2020-06-03 14:40:53	Piper Sandler	Neutral		main
2020-06-03 14:46:34	Cantor Fitzgerald	Overweight		main
2020-06-03 15:59:56	B of A Securities	Buy		main
2020-06-04 12:25:36	Morgan Stanley	Equal-Weight		main
2020-06-04 13:53:28	Guggenheim	Buy		main
2020-06-09 12:18:26	Morgan Stanley	Equal-Weight		main
2020-06-24 14:13:12	Goldman Sachs	Sell		main
2020-08-18 15:19:47	RBC Capital	Outperform		main
2020-08-20 12:10:09	Morgan Stanley	Equal-Weight		main
2020-08-24 11:16:29	Rosenblatt	Neutral		main
2020-09-01 09:04:39	Goldman Sachs	Neutral	Sell	up
2020-09-01 09:27:31	BTIG	Buy	Neutral	up
2020-09-01 09:43:25	Needham	Buy		main
2020-09-01 10:58:50	Rosenblatt	Neutral		main
2020-09-01 11:55:50	Morgan Stanley	Equal-Weight		main
2020-09-01 12:49:19	Bank of America	Buy		reit
2020-09-01 13:33:25	Stifel	Hold		main
2020-09-01 15:54:22	Citigroup	Neutral		main
2020-09-01 16:01:00	RBC Capital	Outperform		main
2020-09-01 16:03:50	Credit Suisse	Underperform		main
2020-09-01 16:07:36	Wells Fargo	Equal-Weight		main
2020-09-01 16:15:27	Baird	Outperform		main
2020-09-01 16:19:45	JP Morgan	Overweight		main
2020-09-01 16:21:48	FBN Securities	Outperform		main
