Date	Firm	To Grade	From Grade	Action
2012-02-13 07:27:00	Evercore Partners	Overweight		main
2012-03-14 15:27:00	Oxen Group	Sell		init
2012-03-19 06:55:00	Benchmark	Buy		main
2012-03-21 06:30:00	Jefferies	Buy		main
2012-03-22 08:50:00	Dougherty	Neutral		down
2012-03-30 06:15:00	Canaccord Genuity	Buy		main
2012-04-17 07:45:00	Citigroup	Buy		main
2012-04-26 06:40:00	Canaccord Genuity	Buy		main
2012-04-26 06:48:00	Jefferies	Buy		main
2012-04-26 07:43:00	Benchmark	Buy		main
2012-04-26 08:06:00	Stifel Nicolaus	Buy		main
2012-06-21 06:35:00	Benchmark	Buy		main
2012-06-21 06:40:00	Jefferies	Buy		main
2012-06-21 07:02:00	JP Morgan	Overweight		main
2012-07-09 05:44:00	Deutsche Bank	Buy		init
2012-07-26 08:05:00	Canaccord Genuity	Buy		main
2012-07-27 07:00:00	Deutsche Bank	Buy		main
2012-07-30 05:48:00	Citigroup	Neutral	Buy	down
2012-08-20 06:00:00	Bank of America	Buy		main
2012-08-22 08:39:00	Stephens & Co.	Equal-Weight	Overweight	down
2012-09-04 08:14:00	Stifel Nicolaus	Buy		main
2012-09-13 10:28:00	Citigroup	Neutral		main
2012-09-13 11:50:00	PiperJaffray	Overweight		main
2012-09-14 06:01:00	Jefferies	Buy		main
2012-09-14 06:42:00	Canaccord Genuity	Buy		main
2012-09-17 07:21:00	Goldman Sachs	Neutral		main
2012-10-23 07:53:00	PiperJaffray	Overweight		main
2012-10-25 05:59:00	Citigroup	Buy	Neutral	up
2012-11-06 13:49:00	Barclays	Overweight		main
2013-01-15 08:48:36	Deutsche Bank	Buy		main
2013-01-29 06:51:32	Citigroup	Neutral	Buy	down
2013-02-14 07:49:25	PiperJaffray	Overweight		main
2013-02-14 08:39:20	Stifel Nicolaus	Buy		main
2013-03-20 06:46:33	FBN Securities	Outperform		init
2013-04-22 07:53:51	Stephens & Co.	Overweight	Equal-Weight	up
2013-04-25 06:37:24	Citigroup	Neutral		main
