	0	1
Earnings Date	2020-07-31 00:00:00	2020-08-04 00:00:00
Earnings Average	-0.06	-0.06
Earnings Low	-0.12	-0.12
Earnings High	0.03	0.03
Revenue Average	7926030000	7926030000
Revenue Low	7630000000	7630000000
Revenue High	8100000000	8100000000
