	0	1
Earnings Date	2021-02-16 00:00:00	2021-02-22 00:00:00
Earnings Average	1.96	1.96
Earnings Low	1.77	1.77
Earnings High	2.06	2.06
Revenue Average	2360160000	2360160000
Revenue Low	2298400000	2298400000
Revenue High	2421410000	2421410000
