	0	1
Earnings Date	2020-10-28 00:00:00	2020-11-02 00:00:00
Earnings Average	0.16	0.16
Earnings Low	-0.05	-0.05
Earnings High	0.34	0.34
Revenue Average	9876610000	9876610000
Revenue Low	9102570000	9102570000
Revenue High	10426200000	10426200000
