Date	Firm	To Grade	From Grade	Action
2012-06-07 06:58:00	Bank oferica	Buy		main
2012-10-26 05:41:00	Canaccord Genuity	Buy	Hold	up
2012-11-16 10:23:00	Leerink Swann	Outperform	Market Perform	up
2012-11-26 08:12:00	Bank of America	Overweight		init
2012-11-28 09:25:00	Canaccord Genuity	Buy		main
2013-01-08 07:34:52	Morgan Stanley	Equal-Weight	Overweight	down
2013-02-28 08:28:35	Goldman Sachs	Buy		main
2013-03-04 08:15:50	Bank of America	Buy		main
2013-03-11 06:24:20	Canaccord Genuity	Hold	Buy	down
2013-03-25 08:52:40	Bernstein	Market Perform	Outperform	down
2013-04-02 06:12:25	Canaccord Genuity	Hold		main
2013-05-10 08:24:03	BMO Capital	Underperform		init
2013-06-05 10:19:13	JP Morgan	Overweight		main
2013-08-02 06:28:34	Morgan Stanley	Overweight	Equal-Weight	up
2013-08-02 08:39:20	Needham	Buy	Strong Buy	down
2013-08-02 09:08:22	UBS	Buy		main
2013-08-02 16:00:00	Cowen & Co.	Outperform	Market Perform	up
2013-08-05 08:43:12	Buckingham Research	Buy	Neutral	up
2013-09-10 07:00:00	Bernstein	Outperform	Market Perform	up
2013-09-12 08:02:36	Goldman Sachs	Buy		main
2013-10-14 06:31:54	Morgan Stanley	Equal-weight	Overweight	down
2013-10-25 07:33:57	Citigroup	Neutral		init
2014-01-06 16:00:00	RBC Capital	Outperform		init
2014-02-28 08:00:00	Needham	Hold	Buy	down
2014-03-28 23:14:40	Citigroup	Neutral		main
2014-04-04 08:43:24	Citigroup	Buy	Neutral	up
2014-04-07 21:04:28	Citigroup	Buy	Neutral	up
2014-05-05 22:02:03	Leerink Swann	Outperform		main
2014-06-11 06:09:38	Wells Fargo	Outperform		init
2014-07-15 19:53:38	JP Morgan	Overweight		main
2014-07-25 07:23:18	Citigroup	Neutral	Buy	down
2014-08-08 06:54:26	RBC Capital	Sector Perform	Outperform	down
2014-08-08 16:00:00	Keefe Bruyette & Woods	Outperform		main
2014-09-04 16:48:13	ISI Group			init
2015-01-15 09:00:00	Deutsche Bank	Buy		main
2015-03-06 09:00:00	Susquehanna	Positive		main
2015-03-23 09:00:00	CRT Capital	Buy		main
2015-04-08 09:00:00	JP Morgan	Overweight		main
2015-04-13 09:00:00	Deutsche Bank	Buy		main
2015-04-21 12:07:39	BMO Capital	Market Perform	Underperform	up
2015-04-22 09:00:00	CRT Capital	Buy		main
2015-06-03 06:25:10	Raymond James	Market Perform		init
2015-06-12 07:35:53	Citigroup	Neutral		main
2015-06-18 07:29:54	BTIG Research	Buy		init
2015-07-27 07:15:12	Cowen & Co.	Market Perform	Outperform	down
2015-08-26 10:04:48	Standpoint Research	Buy		init
2015-09-21 04:05:39	Barclays	Equal-Weight		init
2015-11-02 10:21:29	Leerink Swann	Outperform		main
2015-12-17 08:41:49	Goldman Sachs	Buy		main
2016-02-16 13:57:35	Leerink Swann	Outperform		main
2016-02-19 08:39:03	Wells Fargo	Market Perform		init
2016-05-04 08:40:18	Leerink Swann	Outperform		main
2016-08-15 10:20:32	Leerink Swann	Outperform		main
2016-09-23 10:23:51	Deutsche Bank	Buy		main
2016-09-30 10:37:48	Leerink Swann	Outperform		main
2016-10-10 11:41:14	Raymond James	Strong Buy	Market Perform	up
2017-01-05 12:52:33	Citigroup	Neutral	Buy	down
2017-05-22 12:03:39	Barclays	Overweight	Equal-Weight	up
2017-08-07 17:35:43	Morgan Stanley	Equal-Weight		main
2017-08-16 11:22:32	Citigroup	Buy	Neutral	up
2017-08-22 13:41:09	Argus	Hold	Buy	down
2017-10-04 16:31:52	BTIG Research	Buy		main
2017-10-06 19:47:56	Morgan Stanley	Equal-Weight		main
2018-03-06 11:20:06	Morgan Stanley	Overweight	Equal-Weight	up
2018-03-06 14:35:40	Morgan Stanley	Overweight	Overweight	main
2018-04-12 11:20:29	Leerink Swann	Outperform	Market Perform	up
2018-05-05 13:32:15	Argus	Buy		main
2018-05-29 17:11:33	Bank of America	Neutral	Neutral	main
2018-05-31 12:41:51	Wells Fargo	Market Perform	Market Perform	main
2018-08-09 11:22:37	Raymond James	Outperform	Strong Buy	down
2018-08-09 12:50:57	Citigroup	Buy	Buy	main
2018-08-13 11:46:09	RBC Capital	Outperform	Sector Perform	up
2018-10-05 10:20:39	Mizuho	Neutral	Buy	down
2018-10-09 10:43:47	Morgan Stanley	Equal-Weight	Overweight	down
2018-11-06 12:30:45	Bank of America	Buy	Neutral	up
2018-11-06 14:39:35	Citigroup	Buy	Buy	main
2018-11-06 17:27:28	RBC Capital	Outperform	Outperform	main
2018-11-06 17:38:14	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-11-15 17:42:23	Argus	Buy	Hold	up
2019-01-23 12:18:25	UBS	Neutral	Buy	down
2019-02-27 12:45:28	Bernstein	Market Perform	Outperform	down
2019-03-06 11:35:08	Morgan Stanley	Overweight	Equal-Weight	up
2019-05-08 10:28:39	Wells Fargo	Market Perform	Outperform	down
2019-07-30 13:17:11	Morgan Stanley	Overweight		reit
2019-09-12 12:59:03	SunTrust Robinson Humphrey	Buy		main
2019-11-07 13:06:52	Morgan Stanley	Equal-Weight	Overweight	down
2020-01-07 16:10:23	RBC Capital	Outperform		main
2020-01-27 11:53:45	SVB Leerink	Market Perform	Outperform	down
2020-03-27 19:22:51	RBC Capital	Outperform		main
2020-04-02 18:25:02	Morgan Stanley	Equal-Weight		main
2020-04-15 12:47:45	Piper Sandler	Neutral		main
2020-04-30 15:49:06	Wells Fargo	Equal-Weight		main
2020-05-13 13:32:25	UBS	Neutral		main
2020-08-11 14:50:50	UBS	Neutral		main
