	0	1
Earnings Date	2020-11-03 00:00:00	2020-11-09 00:00:00
Earnings Average	1.17	1.17
Earnings Low	1.09	1.09
Earnings High	1.33	1.33
Revenue Average	2988690000	2988690000
Revenue Low	2879000000	2879000000
Revenue High	3079020000	3079020000
