Date	Firm	To Grade	From Grade	Action
2014-11-21	Jefferies	Buy		init
2014-11-21	Morgan Stanley	Overweight		main
2014-11-21	Barclays	Equal-Weight		main
2014-11-21	Stifel Nicolaus	Buy		main
2014-11-21	Deutsche Bank	Buy		main
2014-12-15	Summit Research Partners	Buy		init
2015-02-27	Deutsche Bank	Buy		main
2015-02-27	JMP Securities	Market Outperform		main
2015-02-27	Jefferies	Buy		main
2015-02-27	Barclays	Equal-Weight		main
2015-02-27	Cantor Fitzgerald	Buy		main
2015-02-27	Canaccord Genuity	Buy		main
2015-04-06	Stephens & Co.	Overweight	Equal-Weight	up
2015-04-07	PiperJaffray	Overweight	Neutral	up
2015-04-13	Baird	Outperform		init
2015-04-14	Baird	Outperform		init
2015-04-16	KeyBanc	Overweight		main
2015-04-17	DA Davidson	Buy		init
2015-04-20	Citigroup	Buy		init
2015-05-01	SunTrust Robinson Humphrey	Neutral		init
2015-05-20	Macquarie	Outperform	Neutral	up
2015-05-29	Susquehanna	Positive		main
2015-05-29	Oppenheimer	Outperform		main
2015-05-29	Barclays	Equal-Weight		main
2015-07-16	RBC Capital	Outperform		init
2015-07-17	RBC Capital	Outperform		init
2015-08-24	Summit Research Partners	Hold	Buy	down
2015-08-28	UBS	Buy		main
2015-09-23	Canaccord Genuity	Buy		main
2015-11-20	Wedbush	Outperform		main
2015-12-11	Goldman Sachs	Neutral		init
2015-12-14	Guggenheim	Buy		init
2015-12-15	Guggenheim	Buy		init
2016-01-06	Barclays	Equal-Weight		main
2016-02-03	Maxim Group	Buy		init
2016-02-05	Pacific Crest	Overweight		main
2016-02-09	Mitsubishi UFJ	Overweight		init
2016-02-10	Barclays	Equal-Weight		main
2016-02-26	Stifel Nicolaus	Buy		main
2016-02-26	JP Morgan	Neutral		main
2016-03-04	BMO Capital	Outperform		init
2016-03-04	Macquarie	Outperform		init
2016-04-26	Macquarie	Outperform		init
2016-05-06	MKM Partners	Neutral		init
2016-05-27	Citigroup	Buy		main
2016-05-27	Morgan Stanley	Overweight		main
2016-05-27	Credit Suisse	Outperform		main
2016-05-27	Pacific Crest	Overweight		main
2016-05-27	Deutsche Bank	Buy		main
2016-05-27	Canaccord Genuity	Buy		main
2016-05-27	SunTrust Robinson Humphrey	Neutral		main
2016-05-27	Barclays	Equal-Weight		main
2016-05-27	MKM Partners	Neutral		main
2016-05-27	RBC Capital	Outperform		main
2016-05-27	Macquarie	Outperform		main
2016-06-16	Stifel Nicolaus	Buy		main
2016-07-20	Citigroup	Neutral	Buy	down
2016-08-08	Morgan Stanley	Overweight		main
2016-08-26	Baird	Outperform		main
2016-08-26	Citigroup	Neutral		main
2016-08-26	Barclays	Equal-Weight		main
2016-08-26	Stifel Nicolaus	Hold	Buy	down
2016-08-26	Canaccord Genuity	Buy		main
2016-09-06	Summit Redstone	Buy		init
2016-09-21	Mizuho	Neutral		init
2016-10-04	Guggenheim Securities	Neutral	Buy	down
2016-10-12	Citigroup	Neutral		main
2016-10-14	Piper Jaffray	Overweight		init
2017-01-11	Wells Fargo	Outperform		init
2017-01-27	Argus	Hold		init
2017-03-02	Bernstein	Outperform		init
2017-04-18	BTIG Research	Buy		init
2017-06-07	Susquehanna	Neutral		init
2017-06-22	Guggenheim	Buy	Neutral	up
2017-08-25	Barclays	Equal-Weight		main
2017-08-25	Canaccord Genuity	Buy		main
2017-08-25	Cowen & Co.	Outperform		main
2017-08-25	Citigroup	Neutral		main
2017-08-25	BMO Capital	Outperform		main
2017-08-25	Morgan Stanley	Overweight		main
2017-08-25	Susquehanna	Positive	Neutral	up
2017-09-05	Credit Suisse	Outperform		init
2017-10-02	Morgan Stanley	Equal-Weight	Overweight	down
2017-10-23	Needham	Buy		init
2017-11-13	Barclays	Equal-Weight		main
2017-11-17	UBS	Buy		main
2017-11-17	KeyBanc	Overweight		main
2017-11-17	Mizuho	Buy	Neutral	up
2017-11-17	BTIG Research	Buy		main
2017-11-17	Maxim Group	Buy		main
2017-11-17	Deutsche Bank	Buy		main
2017-11-17	Bank of America	Buy		main
2017-11-17	Credit Suisse	Outperform		main
2017-11-17	BMO Capital	Outperform		main
2017-11-17	Barclays	Equal-Weight		main
2017-11-17	Canaccord Genuity	Buy		main
2017-11-20	Citigroup	Neutral		main
2018-01-08	Barclays	Overweight	Equal-Weight	up
2018-03-02	Credit Suisse	Outperform	Outperform	main
2018-03-02	Stifel Nicolaus	Buy	Hold	up
2018-03-02	Wells Fargo	Outperform	Outperform	main
2018-03-02	BMO Capital	Outperform	Outperform	main
2018-03-02	Canaccord Genuity	Buy	Buy	main
2018-03-02	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-03-02	Baird	Outperform	Outperform	main
2018-03-02	Barclays	Overweight	Overweight	main
2018-03-02	Bank of America	Buy	Buy	main
2018-03-02	UBS	Buy	Buy	main
2018-03-05	JP Morgan	Neutral	Neutral	main
2018-03-08	Argus	Buy	Hold	up
2018-03-28	Wedbush	Neutral	Neutral	main
2018-04-11	Monness Crespi Hardt	Buy		init
2018-04-12	Credit Suisse	Outperform	Outperform	main
2018-04-27	Wedbush	Outperform	Neutral	up
2018-05-25	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-05-25	Deutsche Bank	Buy	Buy	main
2018-05-25	JMP Securities	Market Outperform	Market Outperform	main
2018-05-25	Credit Suisse	Outperform	Outperform	main
2018-05-25	BMO Capital	Outperform	Outperform	main
2018-05-25	Bank of America	Buy	Buy	main
2018-07-10	Evercore ISI Group	In-Line	Outperform	down
2018-08-16	Bank of America	Buy	Buy	main
2018-08-24	Credit Suisse	Outperform	Outperform	main
2018-08-24	Deutsche Bank	Buy	Buy	main
2018-08-24	JP Morgan	Neutral	Neutral	main
2018-08-24	Baird	Outperform	Outperform	main
2018-08-24	Raymond James	Outperform	Outperform	main
2018-08-24	Maxim Group	Buy	Buy	main
2018-08-24	Morgan Stanley	Equal-Weight	Equal-Weight	main
2018-08-24	Wedbush	Outperform	Outperform	main
2018-08-24	Stifel Nicolaus	Buy	Buy	main
2018-08-24	Wells Fargo	Outperform	Outperform	main
2018-09-07	Barclays	Overweight	Overweight	main
2018-10-04	KeyBanc	Overweight	Overweight	main
2018-11-06	Bernstein	Market Perform	Outperform	down
2018-11-30	BMO Capital	Outperform	Outperform	main
2019-02-25	RBC Capital	Outperform	Outperform	main
2019-03-01	BMO Capital	Outperform	Outperform	main
2019-03-01	Barclays	Overweight	Overweight	main
2019-03-01	Raymond James	Outperform	Outperform	main
2019-03-01	Wells Fargo	Outperform	Outperform	main
2019-03-01	Credit Suisse	Outperform	Outperform	main
2019-03-01	Wedbush	Outperform	Outperform	main
2019-03-01	Citigroup	Sell	Sell	main
2019-03-04	Citigroup	Sell	Sell	main
2019-03-14	Mizuho	Buy		init
2019-03-19	Morgan Stanley	Equal-Weight	Equal-Weight	main
2019-05-24	BMO Capital	Outperform		main
2019-05-24	Wedbush	Outperform		main
2019-06-07	Goldman Sachs	Neutral		init
2019-08-20	Wedbush	Outperform		reit
2019-08-22	Baird	Neutral	Outperform	down
2019-08-22	Credit Suisse	Outperform		main
2019-08-22	UBS	Buy		main
2019-08-23	Citigroup	Sell		main
2019-09-10	Rosenblatt	Buy		init
2019-09-13	Barclays	Overweight		main
2019-09-17	JP Morgan	Overweight	Neutral	up
2019-10-03	SunTrust Robinson Humphrey	Buy		init
2019-11-05	JP Morgan	Overweight		main
2019-11-08	PiperJaffray	Overweight		init
2019-11-14	Cleveland Research	Neutral	Buy	down
2019-11-18	Morgan Stanley	Overweight	Equal-Weight	up
2019-11-19	DA Davidson	Buy		init
2019-11-22	Barclays	Overweight		main
2019-11-22	SunTrust Robinson Humphrey	Buy		main
2019-11-22	Wells Fargo	Outperform		main
2019-11-22	Wedbush	Outperform		main
2019-11-22	DA Davidson	Buy		reit
2019-11-22	Bank of America	Buy		reit
2019-11-26	JMP Securities	Outperform		main
2019-12-02	Goldman Sachs	Buy	Neutral	up
2020-01-10	Jefferies	Buy		main
2020-01-13	Morgan Stanley	Overweight		main
2020-01-13	Credit Suisse	Outperform		main
2020-01-14	SunTrust Robinson Humphrey	Buy		main
2020-01-14	First Analysis	Neutral	Outperform	down
2020-01-16	Wells Fargo	Overweight		main
2020-01-21	Argus Research	Buy		main
2020-02-19	Wedbush	Outperform		main
2020-03-03	JP Morgan	Overweight		main
2020-03-05	Needham	Buy		main
2020-03-05	Raymond James	Outperform		main
2020-03-05	Cowen & Co.	Outperform		main
2020-03-05	Stifel	Buy		main
2020-03-05	Wedbush	Outperform		main
2020-03-05	Monness Crespi Hardt	Neutral	Buy	down
2020-03-05	B of A Securities	Buy		reit
2020-03-25	Morgan Stanley	Overweight		main
2020-04-03	Deutsche Bank	Buy		main
2020-04-03	Raymond James	Outperform		main
2020-04-14	SunTrust Robinson Humphrey	Buy		main
2020-04-24	Cowen & Co.	Market Perform	Outperform	down
2020-04-27	Needham	Buy		main
2020-05-22	Needham	Buy		main
2020-05-22	Stifel	Buy		main
2020-05-22	Morgan Stanley	Overweight		main
2020-05-22	Raymond James	Outperform		reit
2020-05-22	Mizuho	Buy		main
2020-05-22	RBC Capital	Outperform		main
2020-05-22	Oppenheimer	Outperform		main
2020-05-22	UBS	Buy		main
2020-05-22	Piper Sandler	Overweight		main
2020-05-22	Jefferies	Buy		main
2020-06-22	Wells Fargo	Overweight		main
2020-06-24	B of A Securities	Buy		main
2020-06-25	Berenberg	Buy		init
2020-07-10	Morgan Stanley	Overweight		main
2020-07-28	UBS	Buy		main
2020-08-21	Loop Capital	Buy		init
2020-08-27	UBS	Buy		main
2020-08-27	B of A Securities	Buy		main
2020-08-27	Credit Suisse	Outperform		main
2020-08-27	Morgan Stanley	Overweight		main
2020-08-27	Raymond James	Outperform		main
2020-08-27	Needham	Buy		main
2020-08-27	Citigroup	Neutral	Sell	up
2020-09-25	Baird	Outperform	Neutral	up
