Date	Firm	To Grade	From Grade	Action
2012-03-05 06:20:00	Bank oferica	Underperform		main
2012-10-31 11:02:00	Standpoint Research	Hold	Buy	down
2013-04-19 06:23:07	Bank of America	Buy	Underperform	up
2013-07-03 06:32:53	Bank of America	Underperform	Buy	down
2016-05-26 06:56:47	Maxim Group	Buy		init
2017-11-09 20:50:19	DA Davidson	Buy	Buy	main
2017-11-10 14:02:03	DA Davidson	Buy		main
2018-03-19 12:52:51	DA Davidson	Buy	Buy	main
2018-05-05 14:00:37	B. Riley FBR	Buy	Neutral	up
2019-07-16 12:25:05	DA Davidson	Buy		reit
2019-11-13 14:07:45	DA Davidson	Buy		reit
2020-05-01 12:25:58	DA Davidson	Buy		reit
