Date	Firm	To Grade	From Grade	Action
2015-12-02	BTIG Research	Buy		init
2015-12-08	Susquehanna	Neutral		init
2015-12-14	Stifel Nicolaus	Hold		init
2015-12-14	JP Morgan	Overweight		init
2015-12-14	Morgan Stanley	Equal-Weight		init
2015-12-14	Barclays	Overweight		init
2015-12-14	Goldman Sachs	Buy		init
2015-12-14	Jefferies	Buy		init
2015-12-14	RBC Capital	Outperform		init
2015-12-14	Deutsche Bank	Hold		init
2016-01-04	Wedbush	Neutral		main
2016-01-21	William Blair	Market Perform		init
2016-02-11	SunTrust Robinson Humphrey	Neutral		init
2016-02-29	Pacific Crest	Sector Weight		init
2016-03-22	CLSA	Outperform		init
2016-03-29	Mizuho	Buy		init
2016-03-31	Monness Crespi Hardt	Neutral	Buy	down
2016-03-31	BTIG Research	Neutral	Buy	down
2016-04-13	Canaccord Genuity	Hold		init
2016-04-15	Compass Point	Neutral		init
2016-05-06	Wedbush	Underperform	Neutral	down
2016-05-17	Compass Point	Buy	Neutral	up
2016-05-19	PiperJaffray	Neutral		init
2016-06-15	Craig-Hallum	Hold		init
2016-06-21	Evercore ISI Group	Hold		init
2016-06-30	Morgan Stanley	Equal-Weight		main
2016-07-01	Wedbush	Neutral	Underperform	up
2016-08-04	BTIG Research	Buy		main
2016-08-04	Morgan Stanley	Equal-Weight		main
2016-08-04	Barclays	Overweight		main
2016-08-04	Evercore ISI Group	Hold		main
2016-08-04	SunTrust Robinson Humphrey	Neutral		main
2016-08-04	Wedbush	Neutral		main
2016-08-04	Deutsche Bank	Hold		main
2016-08-04	Canaccord Genuity	Hold		main
2016-08-22	Stifel Nicolaus	Buy	Hold	up
2016-08-29	BTIG Research	Neutral	Buy	down
2016-10-06	Keefe Bruyette & Woods	Market Perform		init
2016-10-19	Credit Suisse	Neutral		init
2016-11-02	Credit Suisse	Outperform	Neutral	up
2016-11-14	KeyBanc	Overweight	Sector Weight	up
2016-11-14	Pacific Crest	Overweight	Sector Weight	up
2016-12-02	Deutsche Bank	Buy	Hold	up
2016-12-16	Needham	Buy		init
2016-12-19	Guggenheim	Buy		init
2016-12-20	Nomura	Buy		init
2017-02-17	Citigroup	Buy		init
2017-02-23	BTIG Research	Buy	Neutral	up
2017-03-21	Raymond James	Market Perform		init
2017-05-04	Guggenheim	Neutral	Buy	down
2017-05-17	BTIG Research	Neutral	Buy	down
2017-05-19	Tigress Financial	Buy		init
2017-06-16	Credit Suisse	Neutral	Outperform	down
2017-06-28	Mizuho	Buy		init
2017-08-03	Credit Suisse	Neutral		main
2017-08-03	Canaccord Genuity	Hold		main
2017-08-03	Barclays	Overweight		main
2017-08-04	Wedbush	Neutral		init
2017-09-13	Cantor Fitzgerald	Overweight		init
2017-10-09	Bank of America	Neutral		main
2017-10-12	Oppenheimer	Outperform		init
2017-10-13	Bank of America	Neutral		main
2017-10-18	Citigroup	Buy		main
2017-10-31	Nomura	Buy		main
2017-11-02	Stifel Nicolaus	Hold	Buy	down
2017-11-06	KeyBanc	Overweight		main
2017-11-09	Barclays	Overweight		main
2017-11-09	Canaccord Genuity	Hold		main
2017-11-09	Citigroup	Neutral	Buy	down
2017-11-09	Guggenheim	Buy	Neutral	up
2017-11-09	Credit Suisse	Neutral		main
2017-11-10	Oppenheimer	Outperform		main
2017-11-13	Jefferies	Buy		main
2017-11-16	Nomura	Buy		main
2017-11-17	Evercore ISI Group	Outperform	In-Line	up
2017-11-20	Credit Suisse	Neutral		main
2017-11-21	Wells Fargo	Market Perform		init
2017-11-27	BTIG Research	Sell	Neutral	down
2017-12-11	Cowen & Co.	Market Perform		init
2018-02-15	Deutsche Bank	Buy	Buy	main
2018-02-21	KeyBanc	Overweight	Overweight	main
2018-02-28	Credit Suisse	Neutral	Neutral	main
2018-02-28	Cantor Fitzgerald	Overweight	Overweight	main
2018-02-28	Canaccord Genuity	Hold	Hold	main
2018-02-28	Barclays	Overweight	Overweight	main
2018-02-28	Stifel Nicolaus	Hold	Hold	main
2018-03-23	Craig-Hallum	Sell	Hold	down
2018-03-23	Deutsche Bank	Buy	Buy	main
2018-04-03	Buckingham	Buy	Buy	main
2018-04-23	KeyBanc	Overweight	Overweight	main
2018-05-03	Morgan Stanley	Equal-Weight	Equal-Weight	main
