	0	1
Earnings Date	2021-02-10 00:00:00	2021-02-15 00:00:00
Earnings Average	0.37	0.37
Earnings Low	0.25	0.25
Earnings High	0.51	0.51
Revenue Average	2513500000	2513500000
Revenue Low	2501000000	2501000000
Revenue High	2551600000	2551600000
